481897894220685312	Negative	egyszerűen nem tudom felfogni hogy nem képesek megoldani ezt az állandó neptun problémát 2014 ben #bme #neptun
481898457880604673	Negative	és akkor lereagálják annyival hogy a webszerverek nem bírják érted nem bírják hagyjuk úgy a faszba… #bme #neptun
481899452203274243	Negative	nem gondoltam volna h ilyen gyorsan jon az erzes de miota behuztam a 32 t szinte szetszakad a kobakom #fronterzekenysegsux
481899740922404864	Negative	hg2rud június 27 én a délelőtti órákban karbantartási munkákra kerül sor a kab hegyi átjátszón rövidebb üzemszünet előfordulhat
481899890529026049	Negative	ez nem egy common practice pingpongasztal és ingyen ebéd a divat
481900392151011328	Negative	gratulálok annak a marhának aki ismeretlen számról hív ráadásul beleböfög a telefonba szèp munka komolyan )
481900842258558976	Negative	bárcsak a fejlesztők is figyelembe vennék majd a doksit és nem sz*rnának rá mint ahogy általában /
481902072669818880	Negative	még mindig nyögjük az unortodoxia terheit via #fidesz #unortodox #gazdaság
481902306594930688	Negative	kar h az enyem mar nem tud engem atolelni az meg a legkissebb keres lenne h hallgasson kpopot ( nah mind1 d
481902420705173504	Negative	ez a the 100 sorozat csak szerintem egy giccstengerben úszó twilight
481903381779582976	Negative	akkor gondolom váltasz végre androidra és nem kínlódsz tovább valamivel amit utálsz
481903497710174208	Negative	nemhát attól hogy létezik ilyen guideline még tele van a platform szar appokkal
481903876057362432	Negative	hat ennek milyen hangja an sirook 😂😂
481904423850221568	Negative	miazhogynincsmanga waaaaaaaaaae mangát akarok twt valaki~ *szip szip* sad
481907415609139200	Negative	egy tengeri lény akitől frászt kapnál
481907630349496320	Negative	balfaszok #vb
481907800625676288	Negative	tudatos öngyilkosság
481909493660680193	Negative	faszér' nem a választások előtt sikerült kitalálnia a kúriának hogy a legyen tényleg párt #kibaszás
481910147069911041	Negative	tudatos öngyilkosság
481910385923325952	Negative	az egy finom járat #14
481911764968550400	Negative	ez sajnos most ezerszer impresszívebb volt mint a wwdc2014 bármennyire is nem szeretem a google t
481912602772385792	Negative	valaki belecsinált a balatonba
481913112220934145	Negative	#focivb nem lattam a meccs elejet de miert jatszik az egyik arc ovszerrel a fejen ez valami hip signature style
481914280875687936	Negative	_1109 pontosan de ez annyira gáz az miért jó nekünk hogy másokat majmolunk ezt soha nem fogom megérteni / nem ettől leszünk jók
481915317304958977	Negative	mielőtt depresszióval diagnosztizálnád magad rt
481915976506937344	Negative	_lowe a vevokkel(csakjokkal) flortor a baratnoje mellet es az sirva otthagyja de a nagy tomegben neki megy egy masik padinak
481916095088308224	Negative	találtam magamnak sportot sad #miért #kellett #ezt
481917470542802944	Negative	hátborzongató videó kering az interneten
481918264956944384	Negative	külön köszönet azoknak akik gyűlölnek elárulnak és a vesztemre törnek mindig megihletnek és aláírják hogy
481918428996194304	Negative	ízléses volt francia meccsre elefántcsontparti bírót delegálni
481918529110036481	Negative	paraszt a könyvtárban itt az év legrosszabb írása szilvi mit óhajt paraszt 40 forint késedelmi díjat
481918724954673153	Negative	a cipőm beázott a baloldali szét is esett inpulzus cipővásárlás a westendi aluljáró kínaiban pestiek nem értik h vidéken esett mint atom
481919563031117824	Negative	hát remélem nem //
481922321582931968	Negative	sajnos ez nem eletkor fuggvenye /
481922787217776640	Negative	_1109 _lowe nekem majd lesz egy baszott jo munkam es a fizetes is hmmm 35000 mert meg gyerek vagyok de ha megtartom akkor
481922909255270402	Negative	az előző rendszerben az összes jelenlegi politikus mszmp tag volt meg kisz titkár na ne mesélj még 444
481923004973457409	Negative	kíváncsi vagyok melyik algoritmus hozta ki hogy ez engem érdekel #facebook
481925860413677570	Negative	jó szar volt ez a nap (is)
481926335749947392	Negative	új marketingese van a szabó ervinnek „minden évben tapasztaljuk hogy sokan csak a kötelező olvasmányok
481931845152821249	Negative	nem hiszem el hogy éjszaka nem tudok aludni sad
481932059628552192	Negative	a parallaxról továbbra is az a véleményem hogy parasztvakítás a rosszabbik fajtából a rubber band kurva jó csak egyre inkább %
481934016866967552	Negative	% miért nincs árnyéka miért nem nyomódik be a gomb szar az egész
481935497447866368	Negative	@_emesesimo_ uuuh bocsánat &gt w&lt nem számítottam rá hogy felkeltelek sad ne haragudj~ ^^
481935819775967233	Negative	nekem is baszakszik a twitter nem hogy meg a sajat wifimre nem tudok racsatlakozni de meg ez is hat beszar*s
481936648645914624	Negative	persze hogy az nap hagytam otthon a telefonom amikor sok sok érdekes checkinelni és tweetelnivaló történt velem sad
481937150746066945	Negative	múlthéten foursquaren kerestem reggeliző helyet és nagyrészük 11 kor nyit
